4.539992602317166701e-05,0.000000000000000000e+00,9.981833450772211735e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.990924958951478141e-01
9.999999176735866468e-01,2.202646579563140040e+04,0.000000000000000000e+00,2.202646579563140040e+04,2.202646579563140040e+04,2.200647668750647790e+04
4.539992602317166701e-05,1.000000000000000000e+00,9.981833450772211735e-01,0.000000000000000000e+00,1.000000000000000000e+00,9.990924958951478141e-01
4.539992602317166701e-05,1.000000000000000000e+00,9.981833450772211735e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.990924958951478141e-01
4.544116406609090725e-05,1.000908328416618920e+00,9.990900233745504400e-01,1.000908328416618920e+00,1.000908328416618920e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.202646760899147557e+04,1.000000082251640610e+00,1.000000082363860621e+00,2.202646760899147557e+04,1.000000041163234599e+00
4.539992602317166701e-05,0.000000000000000000e+00,4.539992975739006619e-05,4.539992976248484740e-05,1.000000000000000000e+00,4.539992789197947598e-05
4.548255212539080618e-05,1.001819961164186923e+00,0.000000000000000000e+00,4.548255587150938807e-05,1.001819961164186923e+00,4.548255399759976414e-05
4.539992602317166701e-05,1.000000000000000000e+00,4.539992975739006619e-05,0.000000000000000000e+00,1.000000000000000000e+00,4.539992789197947598e-05
4.539992602317166701e-05,1.000000000000000000e+00,4.539992975739006619e-05,4.539992976248484740e-05,0.000000000000000000e+00,4.539992789197947598e-05
4.544116406609090725e-05,1.000908328416618920e+00,4.544116780370120582e-05,4.544116780880061521e-05,1.000908328416618920e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.202646760899147557e+04,9.999546844915128130e-01,2.202646760899147557e+04,2.202646760899147557e+04,2.200647849922092428e+04
4.539992976248484740e-05,0.000000000000000000e+00,4.539786870243865007e-05,1.000000000000000000e+00,1.000000000000000000e+00,9.990924958951478141e-01
1.000000000112220011e+00,2.202646579727852804e+04,0.000000000000000000e+00,2.202646579727852804e+04,2.202646579727852804e+04,2.200647668915211034e+04
1.000000000000000000e+00,2.202646579480671789e+04,9.999546021313913124e-01,0.000000000000000000e+00,2.202646579480671789e+04,2.200647668668254482e+04
4.539992976248484740e-05,1.000000000000000000e+00,4.539786870243865007e-05,1.000000000000000000e+00,0.000000000000000000e+00,9.990924958951478141e-01
1.000000041200624468e+00,2.202646670231085955e+04,9.999546433301452764e-01,2.202646670231085955e+04,2.202646670231085955e+04,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,9.999999999625595049e-01,2.202646579480671789e+04,1.000000000000000000e+00,9.999999587993773087e-01
4.539992602317166701e-05,0.000000000000000000e+00,4.539992976078505556e-05,1.000000000000000000e+00,4.539992976248484740e-05,4.539992789197947598e-05
1.000045317562075597e+00,1.000045399929668788e+00,0.000000000000000000e+00,2.202746579480465152e+04,1.000045399929668788e+00,1.000045358727175593e+00
4.539992602317166701e-05,4.539992976248484740e-05,4.539992976078505556e-05,0.000000000000000000e+00,4.539992976248484740e-05,4.539992789197947598e-05
4.539992602317166701e-05,4.539992976248484740e-05,4.539992976078505556e-05,1.000000000000000000e+00,0.000000000000000000e+00,4.539992789197947598e-05
4.544116406609090725e-05,4.544116780880061521e-05,4.544116780709927161e-05,1.000908328416618920e+00,4.544116780880061521e-05,0.000000000000000000e+00
0.000000000000000000e+00,1.000000082363860621e+00,9.999546844915128130e-01,2.202646760899147557e+04,2.202646760899147557e+04,1.000000123601912039e+00
9.999546021313910904e-01,0.000000000000000000e+00,9.999546021313913124e-01,2.202646579480671789e+04,2.202646579480671789e+04,1.000000041238047865e+00
9.999546021688299202e-01,1.000000000037440495e+00,0.000000000000000000e+00,2.202646579563140040e+04,2.202646579563140040e+04,1.000000041275488583e+00
4.539786870243863652e-05,4.539992976248484740e-05,4.539786870243865007e-05,0.000000000000000000e+00,1.000000000000000000e+00,4.539993163468933302e-05
9.999546021313910904e-01,1.000000000000000000e+00,9.999546021313913124e-01,2.202646579480671789e+04,0.000000000000000000e+00,1.000000041238047865e+00
9.999546433301450543e-01,1.000000041200624468e+00,9.999546433301452764e-01,2.202646670231085955e+04,2.202646670231085955e+04,0.000000000000000000e+00
0.000000000000000000e+00,2.202746579480465880e+04,9.999999999999065192e-01,2.202746579480465880e+04,2.202746579480465880e+04,2.200747577917638046e+04
9.999546021313910904e-01,0.000000000000000000e+00,9.999546021312976096e-01,2.202646579480671789e+04,2.202646579480671789e+04,2.200647668668254482e+04
9.999999999999997780e-01,2.202746579480465152e+04,0.000000000000000000e+00,2.202746579480465152e+04,2.202746579480465152e+04,2.200747577917637682e+04
4.539786870243863652e-05,1.000000000000000000e+00,4.539786870243439458e-05,0.000000000000000000e+00,1.000000000000000000e+00,9.990924958951478141e-01
4.539786870243863652e-05,1.000000000000000000e+00,4.539786870243439458e-05,1.000000000000000000e+00,0.000000000000000000e+00,9.990924958951478141e-01
9.999545608952169484e-01,2.202646488647830120e+04,9.999545608951234676e-01,2.202646488647830120e+04,2.202646488647830120e+04,0.000000000000000000e+00
0.000000000000000000e+00,2.202746579480465880e+04,1.000045358689767516e+00,1.000045399929669010e+00,2.202746579480465880e+04,2.200747577917638046e+04
9.981858153913841791e-01,0.000000000000000000e+00,4.539992789028121558e-05,4.539992976248484740e-05,1.000000000000000000e+00,9.990924958951478141e-01
2.198750390539496584e+04,2.202746579480671789e+04,0.000000000000000000e+00,1.000045399929762491e+00,2.202746579480671789e+04,2.200747577917843955e+04
9.981858153913841791e-01,1.000000000000000000e+00,4.539992789028121558e-05,0.000000000000000000e+00,1.000000000000000000e+00,9.990924958951478141e-01
9.981858153913841791e-01,1.000000000000000000e+00,4.539992789028121558e-05,4.539992976248484740e-05,0.000000000000000000e+00,9.990924958951478141e-01
9.990924959325699906e-01,1.000908328416618920e+00,4.544116593489640551e-05,4.544116780880061521e-05,1.000908328416618920e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.001817481856225767e+00,9.999975251960857570e-01,1.001817481856225767e+00,1.001817481856225767e+00,1.000908328379128687e+00
4.539992976248484740e-05,0.000000000000000000e+00,9.981833450772211735e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.990924958951478141e-01
1.000000041238030990e+00,2.202646670313479626e+04,0.000000000000000000e+00,2.202646670313479626e+04,2.202646670313479626e+04,2.200647759418631176e+04
1.000000000000000000e+00,2.202646579480671789e+04,2.198645130728916047e+04,0.000000000000000000e+00,2.202646579480671789e+04,2.200647668668254482e+04
4.539992976248484740e-05,1.000000000000000000e+00,9.981833450772211735e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.990924958951478141e-01
4.544116780880061521e-05,1.000908328416618920e+00,9.990900233745504400e-01,1.000908328416618920e+00,1.000908328416618920e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,9.999999999625595049e-01,1.000000000000000000e+00,2.202646579480671789e+04,2.200647668668254482e+04
9.981858153913841791e-01,0.000000000000000000e+00,4.539992976078505556e-05,4.539992976248484740e-05,1.000000000000000000e+00,9.990924958951478141e-01
1.000002474810038899e+00,4.548255587150938807e-05,0.000000000000000000e+00,4.548255587150938807e-05,1.001819961164186923e+00,1.000910805437107642e+00
9.981858153913841791e-01,4.539992976248484740e-05,4.539992976078505556e-05,0.000000000000000000e+00,1.000000000000000000e+00,9.990924958951478141e-01
9.981858153913841791e-01,4.539992976248484740e-05,4.539992976078505556e-05,4.539992976248484740e-05,0.000000000000000000e+00,9.990924958951478141e-01
9.990924959325699906e-01,4.544116780880061521e-05,4.544116780709927161e-05,4.544116780880061521e-05,1.000908328416618920e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.001817481856225767e+00,4.548243955989183097e-05,4.548244331110209054e-05,1.001817481856225767e+00,4.548244143719710835e-05
9.999546021313913124e-01,0.000000000000000000e+00,9.999999175239940863e-01,1.000000000000000000e+00,2.202646579480671789e+04,9.999999587993773087e-01
9.999546021688301423e-01,2.202646579563140040e+04,0.000000000000000000e+00,1.000000000037440495e+00,2.202646579563140040e+04,9.999999588368178038e-01
9.999546021313913124e-01,2.202646579480671789e+04,9.999999175239940863e-01,0.000000000000000000e+00,2.202646579480671789e+04,9.999999587993773087e-01
4.539786870243865007e-05,1.000000000000000000e+00,4.539992601807997578e-05,4.539992976248484740e-05,0.000000000000000000e+00,4.539992789197947598e-05
4.543910487663500148e-05,1.000908328416618920e+00,4.544116406099458783e-05,4.544116780880061521e-05,1.000908328416618920e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.202746579480465152e+04,1.000000000000000000e+00,1.000045399929668788e+00,2.202746579480465152e+04,2.200747577917637682e+04
4.539786870243863652e-05,0.000000000000000000e+00,4.539786870243865007e-05,4.539992976248484740e-05,1.000000000000000000e+00,9.990924958951478141e-01
9.999546846036595493e-01,2.202646761146179051e+04,0.000000000000000000e+00,1.000000082476012686e+00,2.202646761146179051e+04,2.200647850168899458e+04
9.999546021313910904e-01,2.202646579480671789e+04,9.999546021313913124e-01,0.000000000000000000e+00,2.202646579480671789e+04,2.200647668668254482e+04
4.539786870243863652e-05,1.000000000000000000e+00,4.539786870243865007e-05,4.539992976248484740e-05,0.000000000000000000e+00,9.990924958951478141e-01
9.999546433301450543e-01,2.202646670231085955e+04,9.999546433301452764e-01,1.000000041200624468e+00,2.202646670231085955e+04,0.000000000000000000e+00
0.000000000000000000e+00,2.202746579480465880e+04,1.000045358689767516e+00,1.000045399929669010e+00,2.202746579480465880e+04,1.000045358727175815e+00
4.539786870243863652e-05,0.000000000000000000e+00,4.539992789028121558e-05,4.539992976248484740e-05,1.000000000000000000e+00,4.539992789197947598e-05
9.999999999999997780e-01,2.202746579480465152e+04,0.000000000000000000e+00,1.000045399929668788e+00,2.202746579480465152e+04,1.000045358727175593e+00
9.999546021313910904e-01,2.202646579480671789e+04,9.999999587619707864e-01,0.000000000000000000e+00,2.202646579480671789e+04,9.999999587993773087e-01
4.539786870243863652e-05,1.000000000000000000e+00,4.539992789028121558e-05,4.539992976248484740e-05,0.000000000000000000e+00,4.539992789197947598e-05
4.543910487663499470e-05,1.000908328416618920e+00,4.544116593489640551e-05,4.544116780880061521e-05,1.000908328416618920e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.202746579480465880e+04,1.000000000000000222e+00,2.202746579480465880e+04,2.202746579480465880e+04,1.000045358727175815e+00
4.539992976248484740e-05,0.000000000000000000e+00,4.539786870243865007e-05,1.000000000000000000e+00,1.000000000000000000e+00,4.539992789197947598e-05
1.000000041238030990e+00,2.202646670313479626e+04,0.000000000000000000e+00,2.202646670313479626e+04,2.202646670313479626e+04,1.000000000037406522e+00
1.000000000000000000e+00,2.202646579480671789e+04,9.999546021313913124e-01,0.000000000000000000e+00,2.202646579480671789e+04,9.999999587993773087e-01
4.539992976248484740e-05,1.000000000000000000e+00,4.539786870243865007e-05,1.000000000000000000e+00,0.000000000000000000e+00,4.539992789197947598e-05
1.000000041200624468e+00,2.202646670231085955e+04,9.999546433301452764e-01,2.202646670231085955e+04,2.202646670231085955e+04,0.000000000000000000e+00
0.000000000000000000e+00,2.202646579480671789e+04,9.999546021313913124e-01,2.202646579480671789e+04,2.202646579480671789e+04,9.999999587993773087e-01
4.539992602317166701e-05,0.000000000000000000e+00,4.539786870243865007e-05,1.000000000000000000e+00,1.000000000000000000e+00,4.539992789197947598e-05
1.000045317562075597e+00,2.202746579480465152e+04,0.000000000000000000e+00,2.202746579480465152e+04,2.202746579480465152e+04,1.000045358727175593e+00
4.539992602317166701e-05,1.000000000000000000e+00,4.539786870243865007e-05,0.000000000000000000e+00,1.000000000000000000e+00,4.539992789197947598e-05
4.539992602317166701e-05,1.000000000000000000e+00,4.539786870243865007e-05,1.000000000000000000e+00,0.000000000000000000e+00,4.539992789197947598e-05
9.999999588367671777e-01,2.202646670231085955e+04,9.999546433301452764e-01,2.202646670231085955e+04,2.202646670231085955e+04,0.000000000000000000e+00
0.000000000000000000e+00,2.202646760899147557e+04,9.999546844915128130e-01,2.202646760899147557e+04,2.202646760899147557e+04,2.200647849922092428e+04
9.981858153913841791e-01,0.000000000000000000e+00,4.539786870243865007e-05,1.000000000000000000e+00,1.000000000000000000e+00,9.990924958951478141e-01
2.198750390539290674e+04,2.202746579480465152e+04,0.000000000000000000e+00,2.202746579480465152e+04,2.202746579480465152e+04,2.200747577917637682e+04
9.981858153913841791e-01,1.000000000000000000e+00,4.539786870243865007e-05,0.000000000000000000e+00,1.000000000000000000e+00,9.990924958951478141e-01
9.981858153913841791e-01,1.000000000000000000e+00,4.539786870243865007e-05,1.000000000000000000e+00,0.000000000000000000e+00,9.990924958951478141e-01
2.198650662543734143e+04,2.202646670231085955e+04,9.999546433301452764e-01,2.202646670231085955e+04,2.202646670231085955e+04,0.000000000000000000e+00
0.000000000000000000e+00,1.001817481856225767e+00,4.548243955989183097e-05,1.001817481856225767e+00,1.001817481856225767e+00,1.000908328379128687e+00
4.539992602317166701e-05,0.000000000000000000e+00,4.539992601807997578e-05,1.000000000000000000e+00,1.000000000000000000e+00,9.990924958951478141e-01
1.000045317562075597e+00,2.202746579480465152e+04,0.000000000000000000e+00,2.202746579480465152e+04,2.202746579480465152e+04,2.200747577917637682e+04
4.539992602317166701e-05,1.000000000000000000e+00,4.539992601807997578e-05,0.000000000000000000e+00,1.000000000000000000e+00,9.990924958951478141e-01
4.539992602317166701e-05,1.000000000000000000e+00,4.539992601807997578e-05,1.000000000000000000e+00,0.000000000000000000e+00,9.990924958951478141e-01
4.544116406609090725e-05,1.000908328416618920e+00,4.544116406099458783e-05,1.000908328416618920e+00,1.000908328416618920e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.202646760899147557e+04,1.000000082251640610e+00,2.202646760899147557e+04,2.202646760899147557e+04,1.000000041163234599e+00
9.981858153913841791e-01,0.000000000000000000e+00,4.539992975739006619e-05,1.000000000000000000e+00,1.000000000000000000e+00,4.539992789197947598e-05
2.198650753293890011e+04,2.202646761146179051e+04,0.000000000000000000e+00,2.202646761146179051e+04,2.202646761146179051e+04,1.000000041275386664e+00
9.981858153913841791e-01,1.000000000000000000e+00,4.539992975739006619e-05,0.000000000000000000e+00,1.000000000000000000e+00,4.539992789197947598e-05
9.981858153913841791e-01,1.000000000000000000e+00,4.539992975739006619e-05,1.000000000000000000e+00,0.000000000000000000e+00,4.539992789197947598e-05
9.990924959325699906e-01,1.000908328416618920e+00,4.544116780370120582e-05,1.000908328416618920e+00,1.000908328416618920e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.001817481856225767e+00,4.548244330599341800e-05,1.001817481856225767e+00,1.001817481856225767e+00,4.548244143719710835e-05
9.981858153913841791e-01,0.000000000000000000e+00,4.539992975738544478e-05,1.000000000000000000e+00,1.000000000000000000e+00,4.539992789197947598e-05
2.198650572204690252e+04,2.202646579727852804e+04,0.000000000000000000e+00,2.202646579727852804e+04,2.202646579727852804e+04,9.999999589115973198e-01
9.981858153913841791e-01,1.000000000000000000e+00,4.539992975738544478e-05,0.000000000000000000e+00,1.000000000000000000e+00,4.539992789197947598e-05
9.981858153913841791e-01,1.000000000000000000e+00,4.539992975738544478e-05,1.000000000000000000e+00,0.000000000000000000e+00,4.539992789197947598e-05
2.198650662543734143e+04,2.202646670231085955e+04,1.000000041088302538e+00,2.202646670231085955e+04,2.202646670231085955e+04,0.000000000000000000e+00
0.000000000000000000e+00,1.001817481856225767e+00,4.548037850511663837e-05,1.001817481856225767e+00,4.548244331110209054e-05,1.000908328379128687e+00
9.981858153913841791e-01,0.000000000000000000e+00,4.539786870243863652e-05,1.000000000000000000e+00,4.539992976248484740e-05,9.990924958951478141e-01
2.198650572204914351e+04,2.202646579728077268e+04,0.000000000000000000e+00,2.202646579728077268e+04,1.000000000112321930e+00,2.200647668915435497e+04
9.981858153913841791e-01,1.000000000000000000e+00,4.539786870243863652e-05,0.000000000000000000e+00,4.539992976248484740e-05,9.990924958951478141e-01
9.981858153913841791e-01,1.000000000000000000e+00,4.539786870243863652e-05,1.000000000000000000e+00,0.000000000000000000e+00,9.990924958951478141e-01
2.198650662543734143e+04,2.202646670231085955e+04,9.999546433301450543e-01,2.202646670231085955e+04,1.000000041200624468e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.548244331110209054e-05,9.999975251960857570e-01,4.548244331110209054e-05,1.001817481856225767e+00,4.548037850511665192e-05
9.981858153913841791e-01,0.000000000000000000e+00,9.981833450772211735e-01,4.539992976248484740e-05,1.000000000000000000e+00,4.539786870243865007e-05
2.198750390539291038e+04,1.000045399929669010e+00,0.000000000000000000e+00,1.000045399929669010e+00,2.202746579480465880e+04,1.000000000000000222e+00
9.981858153913841791e-01,4.539992976248484740e-05,9.981833450772211735e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.539786870243865007e-05
2.198650571957957800e+04,1.000000000000000000e+00,2.198645130728916047e+04,1.000000000000000000e+00,0.000000000000000000e+00,9.999546021313913124e-01
9.990924959325699906e-01,4.544116780880061521e-05,9.990900233745504400e-01,4.544116780880061521e-05,1.000908328416618920e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.548244331110209054e-05,4.548244143379287616e-05,4.548244331110209054e-05,1.001817481856225767e+00,1.000908328379128687e+00
9.999546021313913124e-01,0.000000000000000000e+00,9.999999587245301802e-01,1.000000000000000000e+00,2.202646579480671789e+04,2.200647668668254482e+04
4.548049106041394875e-05,4.548255587150938807e-05,0.000000000000000000e+00,4.548255587150938807e-05,1.001819961164186923e+00,1.000910805437107642e+00
9.999546021313913124e-01,1.000000000000000000e+00,9.999999587245301802e-01,0.000000000000000000e+00,2.202646579480671789e+04,2.200647668668254482e+04
4.539786870243865007e-05,4.539992976248484740e-05,4.539992788858142374e-05,4.539992976248484740e-05,0.000000000000000000e+00,9.990924958951478141e-01
1.000000000000000000e+00,1.000045399929668788e+00,1.000045358652325023e+00,1.000045399929668788e+00,2.202746579480465152e+04,0.000000000000000000e+00
0.000000000000000000e+00,1.000045399929668788e+00,1.000045358689767294e+00,1.000045399929668788e+00,2.202746579480465152e+04,1.000045358727175593e+00
9.999546021313913124e-01,0.000000000000000000e+00,9.999999587619707864e-01,1.000000000000000000e+00,2.202646579480671789e+04,9.999999587993773087e-01
9.999546434049889632e-01,1.000000041275471485e+00,0.000000000000000000e+00,1.000000041275471485e+00,2.202646670395947876e+04,1.000000000074847017e+00
9.999546021313913124e-01,1.000000000000000000e+00,9.999999587619707864e-01,0.000000000000000000e+00,2.202646579480671789e+04,9.999999587993773087e-01
4.539786870243865007e-05,4.539992976248484740e-05,4.539992789028121558e-05,4.539992976248484740e-05,0.000000000000000000e+00,4.539992789197947598e-05
4.543910487663500148e-05,4.544116780880061521e-05,4.544116593489640551e-05,4.544116780880061521e-05,1.000908328416618920e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.202746579480465152e+04,1.000000000000000000e+00,2.202746579480465152e+04,2.202746579480465152e+04,1.000045358727175593e+00
9.999546021313913124e-01,0.000000000000000000e+00,9.999546021313913124e-01,2.202646579480671789e+04,2.202646579480671789e+04,9.999999587993773087e-01
9.999546433675501333e-01,2.202646670313479626e+04,0.000000000000000000e+00,2.202646670313479626e+04,2.202646670313479626e+04,1.000000000037406522e+00
9.999546021313913124e-01,2.202646579480671789e+04,9.999546021313913124e-01,0.000000000000000000e+00,2.202646579480671789e+04,9.999999587993773087e-01
4.539786870243865007e-05,1.000000000000000000e+00,4.539786870243865007e-05,1.000000000000000000e+00,0.000000000000000000e+00,4.539992789197947598e-05
9.999546433301452764e-01,2.202646670231085955e+04,9.999546433301452764e-01,2.202646670231085955e+04,2.202646670231085955e+04,0.000000000000000000e+00
0.000000000000000000e+00,2.202746579480465152e+04,1.000000000000000000e+00,2.202746579480465152e+04,2.202746579480465152e+04,1.000045358727175593e+00
9.981858153913841791e-01,0.000000000000000000e+00,4.539786870243865007e-05,1.000000000000000000e+00,1.000000000000000000e+00,4.539992789197947598e-05
2.198750390539290674e+04,2.202746579480465152e+04,0.000000000000000000e+00,2.202746579480465152e+04,2.202746579480465152e+04,1.000045358727175593e+00
9.981858153913841791e-01,1.000000000000000000e+00,4.539786870243865007e-05,0.000000000000000000e+00,1.000000000000000000e+00,4.539992789197947598e-05
9.981858153913841791e-01,1.000000000000000000e+00,4.539786870243865007e-05,1.000000000000000000e+00,0.000000000000000000e+00,4.539992789197947598e-05
2.198650662543734143e+04,2.202646670231085955e+04,9.999546433301452764e-01,2.202646670231085955e+04,2.202646670231085955e+04,0.000000000000000000e+00
0.000000000000000000e+00,4.548244331110209054e-05,4.548244330599341800e-05,1.001817481856225767e+00,1.001817481856225767e+00,4.548244143719710835e-05
4.539992602317166701e-05,0.000000000000000000e+00,4.539992975738544478e-05,1.000000000000000000e+00,1.000000000000000000e+00,4.539992789197947598e-05
1.000045317562075597e+00,1.000045399929668788e+00,0.000000000000000000e+00,2.202746579480465152e+04,2.202746579480465152e+04,1.000045358727175593e+00
4.539992602317166701e-05,4.539992976248484740e-05,4.539992975738544478e-05,0.000000000000000000e+00,1.000000000000000000e+00,4.539992789197947598e-05
4.539992602317166701e-05,4.539992976248484740e-05,4.539992975738544478e-05,1.000000000000000000e+00,0.000000000000000000e+00,4.539992789197947598e-05
9.999999588367671777e-01,1.000000041200624468e+00,1.000000041088302538e+00,2.202646670231085955e+04,2.202646670231085955e+04,0.000000000000000000e+00
0.000000000000000000e+00,1.000000082363860621e+00,9.999546844915128130e-01,2.202646760899147557e+04,1.000000082363860621e+00,1.000000041163234599e+00
9.999546021313910904e-01,0.000000000000000000e+00,9.999546021313913124e-01,2.202646579480671789e+04,1.000000000000000000e+00,9.999999587993773087e-01
9.999546022437079129e-01,1.000000000112321930e+00,0.000000000000000000e+00,2.202646579728077268e+04,1.000000000112321930e+00,9.999999589116992382e-01
4.539786870243863652e-05,4.539992976248484740e-05,4.539786870243865007e-05,0.000000000000000000e+00,4.539992976248484740e-05,4.539992789197947598e-05
4.539786870243863652e-05,4.539992976248484740e-05,4.539786870243865007e-05,1.000000000000000000e+00,0.000000000000000000e+00,4.539992789197947598e-05
9.999546433301450543e-01,1.000000041200624468e+00,9.999546433301452764e-01,2.202646670231085955e+04,1.000000041200624468e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.202746579480465880e+04,1.000000000000000222e+00,1.000045399929669010e+00,2.202746579480465880e+04,1.000000000000000222e+00
9.999546021313910904e-01,0.000000000000000000e+00,9.999546021313913124e-01,1.000000000000000000e+00,2.202646579480671789e+04,9.999546021313913124e-01
9.999999999999997780e-01,2.202746579480465152e+04,0.000000000000000000e+00,1.000045399929668788e+00,2.202746579480465152e+04,1.000000000000000000e+00
4.539786870243863652e-05,1.000000000000000000e+00,4.539786870243865007e-05,0.000000000000000000e+00,1.000000000000000000e+00,4.539786870243865007e-05
9.999546021313910904e-01,2.202646579480671789e+04,9.999546021313913124e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.999546021313913124e-01
9.999546433301450543e-01,2.202646670231085955e+04,9.999546433301452764e-01,1.000000041200624468e+00,2.202646670231085955e+04,0.000000000000000000e+00
0.000000000000000000e+00,2.202746579480465880e+04,1.000000000000000000e+00,2.202746579480465880e+04,1.000045399929669010e+00,1.000045358727175815e+00
4.539992976248484740e-05,0.000000000000000000e+00,4.539786870243863652e-05,1.000000000000000000e+00,4.539992976248484740e-05,4.539992789197947598e-05
1.000045399929668788e+00,2.202746579480465152e+04,0.000000000000000000e+00,2.202746579480465152e+04,1.000045399929668788e+00,1.000045358727175593e+00
1.000000000000000000e+00,2.202646579480671789e+04,9.999546021313910904e-01,0.000000000000000000e+00,1.000000000000000000e+00,9.999999587993773087e-01
4.539992976248484740e-05,1.000000000000000000e+00,4.539786870243863652e-05,1.000000000000000000e+00,0.000000000000000000e+00,4.539992789197947598e-05
1.000045399929668788e+00,2.202746579480465152e+04,9.999999999999997780e-01,2.202746579480465152e+04,1.000045399929668788e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.202646579480671789e+04,9.999546021313913124e-01,2.202646579480671789e+04,2.202646579480671789e+04,1.000000041238047865e+00
9.981858153913841791e-01,0.000000000000000000e+00,4.539786870243865007e-05,1.000000000000000000e+00,1.000000000000000000e+00,4.539993163468933302e-05
2.198750390539291038e+04,2.202746579480465880e+04,0.000000000000000000e+00,2.202746579480465880e+04,2.202746579480465880e+04,1.000045441169589155e+00
9.981858153913841791e-01,1.000000000000000000e+00,4.539786870243865007e-05,0.000000000000000000e+00,1.000000000000000000e+00,4.539993163468933302e-05
2.198650571957957800e+04,2.202646579480671789e+04,9.999546021313913124e-01,2.202646579480671789e+04,0.000000000000000000e+00,1.000000041238047865e+00
2.198650662543734143e+04,2.202646670231085955e+04,9.999546433301452764e-01,2.202646670231085955e+04,2.202646670231085955e+04,0.000000000000000000e+00
0.000000000000000000e+00,1.001817481856225767e+00,4.548037850511663837e-05,1.001817481856225767e+00,4.548244331110209054e-05,1.000908328379128687e+00
4.539992602317166701e-05,0.000000000000000000e+00,4.539786870243863652e-05,1.000000000000000000e+00,4.539992976248484740e-05,9.990924958951478141e-01
1.000045317562075597e+00,2.202746579480465152e+04,0.000000000000000000e+00,2.202746579480465152e+04,1.000045399929668788e+00,2.200747577917637682e+04
4.539992602317166701e-05,1.000000000000000000e+00,4.539786870243863652e-05,0.000000000000000000e+00,4.539992976248484740e-05,9.990924958951478141e-01
4.539992602317166701e-05,1.000000000000000000e+00,4.539786870243863652e-05,1.000000000000000000e+00,0.000000000000000000e+00,9.990924958951478141e-01
9.999998763981032823e-01,2.202646488647830120e+04,9.999545608952169484e-01,2.202646488647830120e+04,9.999999587619536889e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.202646760899147557e+04,9.999546844915125909e-01,2.202646760899147557e+04,2.202646760899147557e+04,1.000000123601912039e+00
9.981858153913841791e-01,0.000000000000000000e+00,4.539786870243863652e-05,1.000000000000000000e+00,1.000000000000000000e+00,4.539993163468933302e-05
2.198750390539291038e+04,2.202746579480465880e+04,0.000000000000000000e+00,2.202746579480465880e+04,2.202746579480465880e+04,1.000045441169589155e+00
9.981858153913841791e-01,1.000000000000000000e+00,4.539786870243863652e-05,0.000000000000000000e+00,1.000000000000000000e+00,4.539993163468933302e-05
2.198650571957957800e+04,2.202646579480671789e+04,9.999546021313910904e-01,2.202646579480671789e+04,0.000000000000000000e+00,1.000000041238047865e+00
9.990924959325699906e-01,1.000908328416618920e+00,4.543910487663499470e-05,1.000908328416618920e+00,1.000908328416618920e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.548244331110209054e-05,4.548244330939765019e-05,4.548244331110209054e-05,1.001817481856225767e+00,1.000908328379128687e+00
9.981858153913841791e-01,0.000000000000000000e+00,4.539992976078349702e-05,4.539992976248484740e-05,1.000000000000000000e+00,9.990924958951478141e-01
2.198750390539291038e+04,1.000045399929669010e+00,0.000000000000000000e+00,1.000045399929669010e+00,2.202746579480465880e+04,2.200747577917638046e+04
9.981858153913841791e-01,4.539992976248484740e-05,4.539992976078349702e-05,0.000000000000000000e+00,1.000000000000000000e+00,9.990924958951478141e-01
9.981858153913841791e-01,4.539992976248484740e-05,4.539992976078349702e-05,4.539992976248484740e-05,0.000000000000000000e+00,9.990924958951478141e-01
2.198650481289903837e+04,9.999999587619536889e-01,9.999999587244789989e-01,9.999999587619536889e-01,2.202646488647830120e+04,0.000000000000000000e+00
0.000000000000000000e+00,4.548244331110209054e-05,9.999975251960857570e-01,1.001817481856225767e+00,4.548244331110209054e-05,1.000908328379128687e+00
9.999546021313913124e-01,0.000000000000000000e+00,2.198645130728916047e+04,2.202646579480671789e+04,1.000000000000000000e+00,2.200647668668254482e+04
9.999546021688643371e-01,1.000000000037474690e+00,0.000000000000000000e+00,2.202646579563215346e+04,1.000000000037474690e+00,2.200647668750723096e+04
